"Name","ID","Runtime","Sweep","accuracy","epoch","n_epochs","batch_size","n_mels","n_fft","win_length","hop_length","f_max","mix_up","normalize","learning_rate","arch","valid_loss","train_loss"
"vital-sweep-100","5r7pegq0","798","c1rey6hw","0.8475000262260437","81","80","64","224","8192","441","441","20000","0.4","true","0.01","resnet18","0.6463034152984619","0.7665623426437378"
"laced-sweep-58","73y6t6ny","757","dczr6k1d","0.887499988079071","81","80","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5134260058403015","0.7233487963676453"
"divine-sweep-74","ep67cax1","866","hwmszy3d","0.8924999833106995","81","80","64","224","16384","1024","441","20000","0.4","true","0.01","resnet18","0.49561241269111633","0.7480797171592712"
"dark-sweep-71","7vxhw1ha","760","zy4tbf3s","0.8650000095367432","81","80","64","224","4096","1764","396","20000","0.4","true","0.01","resnet18","0.5174424052238464","0.7347506284713745"
"helpful-sweep-74","dlq4pc8a","784","q6jigga8","0.887499988079071","81","80","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.5217065215110779","0.7572008967399597"
"celestial-sweep-74","t8h0mwic","937","cv68gtlf","0.8949999809265137","101","100","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.47941142320632935","0.693993866443634"
"firm-sweep-144","twbe18a9","648","q2bp6t59","0.8324999809265137","81","80","64","32","4096","1764","441","20000","0.4","true","0.01","resnet18","0.682323157787323","0.8482969403266907"
"worldly-sweep-70","vxc3kh9c","215","zy4tbf3s","0.8675000071525574","21","20","64","224","4096","1764","396","20000","0.4","true","0.01","resnet18","0.4960698187351227","1.0168232917785645"
"glorious-sweep-99","0ibzh95e","772","c1rey6hw","0.8824999928474426","81","80","64","224","8192","4410","441","20000","0.4","true","0.01","resnet18","0.4922102987766266","0.7396547198295593"
"likely-sweep-69","1u2ae6sc","222","zy4tbf3s","0.8799999952316284","21","20","64","224","4096","1764","396","20000","0.4","true","0.01","resnet18","0.4537838697433472","1.0016076564788818"
"vibrant-sweep-74","cdreus9a","792","pvv62165","0.9024999737739564","81","80","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4650818705558777","0.7443166971206665"
"volcanic-sweep-57","fasu2i3p","773","dczr6k1d","0.8725000023841858","81","80","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5117319822311401","0.736296534538269"
"vocal-sweep-68","os8p0rem","219","zy4tbf3s","0.875","21","20","64","224","4096","1764","396","20000","0.4","true","0.01","resnet18","0.4803435802459717","1.0200222730636597"
"likely-sweep-143","nz4pi6dr","660","q2bp6t59","0.8424999713897705","81","80","64","32","4096","1764","441","20000","0.4","true","0.01","resnet18","0.6905933618545532","0.8242040276527405"
"legendary-sweep-73","xrp05tno","866","hwmszy3d","0.8725000023841858","81","80","64","224","16384","1024","441","20000","0.4","true","0.01","resnet18","0.505831241607666","0.7261143326759338"
"solar-sweep-73","02qt0exs","770","q6jigga8","0.8500000238418579","81","80","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.5580945611000061","0.7405635714530945"
"northern-sweep-67","niff23u7","218","zy4tbf3s","0.8774999976158142","21","20","64","224","4096","1764","396","20000","0.4","true","0.01","resnet18","0.4613572061061859","0.9833492636680604"
"classic-sweep-73","en49yrte","942","cv68gtlf","0.8899999856948853","101","100","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4759889543056488","0.697346568107605"
"charmed-sweep-66","u4xvreu1","216","zy4tbf3s","0.8774999976158142","21","20","64","224","4096","1764","396","20000","0.4","true","0.01","resnet18","0.443276047706604","1.002476453781128"
"faithful-sweep-73","veyo4kf5","753","pvv62165","0.887499988079071","81","80","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5134260058403015","0.7233487963676453"
"restful-sweep-98","zbor07ag","793","c1rey6hw","0.8924999833106995","81","80","64","224","8192","3969","441","20000","0.4","true","0.01","resnet18","0.49175193905830383","0.7367514371871948"
"icy-sweep-65","gn5vl3sp","126","zy4tbf3s","0.8550000190734863","11","10","64","224","4096","1764","396","20000","0.4","true","0.01","resnet18","0.48637330532073975","1.2169520854949951"
"morning-sweep-56","83rkt4dp","765","dczr6k1d","0.8774999976158142","81","80","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.47413626313209534","0.7347346544265747"
"honest-sweep-64","rw2qt3d2","126","zy4tbf3s","0.8550000190734863","11","10","64","224","4096","1764","396","20000","0.4","true","0.01","resnet18","0.533362627029419","1.2178502082824707"
"flowing-sweep-142","4cm1l8qj","643","q2bp6t59","0.8199999928474426","81","80","64","32","4096","1764","441","20000","0.4","true","0.01","resnet18","0.7130274772644043","0.8441796898841858"
"breezy-sweep-63","68gmer7v","123","zy4tbf3s","0.8324999809265137","11","10","64","224","4096","1764","396","20000","0.4","true","0.01","resnet18","0.5224969387054443","1.2103056907653809"
"treasured-sweep-72","rw0385zc","752","q6jigga8","0.8550000190734863","81","80","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.5353586673736572","0.7553718686103821"
"true-sweep-55","bf0trxp1","219","dczr6k1d","0.8675000071525574","21","20","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4510186910629273","1.0094995498657229"
"smooth-sweep-62","efdkshgg","122","zy4tbf3s","0.8575000166893005","11","10","64","224","4096","1764","396","20000","0.4","true","0.01","resnet18","0.4753330647945404","1.20710551738739"
"earnest-sweep-72","id9uj77x","846","hwmszy3d","0.8774999976158142","81","80","64","224","16384","1024","441","20000","0.4","true","0.01","resnet18","0.5114219188690186","0.7393088936805725"
"hardy-sweep-61","c0jpous8","123","zy4tbf3s","0.8575000166893005","11","10","64","224","4096","1764","396","20000","0.4","true","0.01","resnet18","0.48520955443382263","1.2308542728424072"
"comic-sweep-54","b60kldoj","209","dczr6k1d","0.8899999856948853","21","20","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4420903027057648","1.0004277229309082"
"bumbling-sweep-72","wdnee651","781","pvv62165","0.8725000023841858","81","80","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5117319822311401","0.736296534538269"
"bright-sweep-53","t3qh28j2","205","dczr6k1d","0.8924999833106995","21","20","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.42688992619514465","1.0209087133407593"
"trim-sweep-97","hlqek7qe","781","c1rey6hw","0.8700000047683716","81","80","64","224","8192","3087","441","20000","0.4","true","0.01","resnet18","0.5330506563186646","0.7321918606758118"
"absurd-sweep-72","pf74jonh","951","cv68gtlf","0.862500011920929","101","100","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5067502856254578","0.7000624537467957"
"vital-sweep-141","c4tx0c8x","646","q2bp6t59","0.8199999928474426","81","80","64","32","4096","1764","441","20000","0.4","true","0.01","resnet18","0.7245696783065796","0.8488539457321167"
"jumping-sweep-52","fgw53bjz","209","dczr6k1d","0.8550000190734863","21","20","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.49209392070770264","0.9862543940544128"
"bright-sweep-140","mo76fsh5","241","q2bp6t59","0.8650000095367432","21","20","64","448","4096","1764","441","20000","0.4","true","0.01","resnet18","0.48647671937942505","1.0068460702896118"
"vital-sweep-71","7x44gppm","766","q6jigga8","0.8725000023841858","81","80","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.5082892775535583","0.7566958069801331"
"comfy-sweep-51","7tkbn5nk","210","dczr6k1d","0.8974999785423279","21","20","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4467686116695404","1.0006861686706543"
"hearty-sweep-71","qk3fnqs5","846","hwmszy3d","0.8824999928474426","81","80","64","224","16384","1024","441","20000","0.4","true","0.01","resnet18","0.4682247042655945","0.7421447038650513"
"fallen-sweep-60","7coqr3fa","790","zy4tbf3s","0.875","81","80","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.4875155985355377","0.7341179847717285"
"wise-sweep-70","bh89nk81","211","q6jigga8","0.8600000143051147","21","20","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.5189794301986694","1.0252768993377686"
"wandering-sweep-50","arym575c","122","dczr6k1d","0.8675000071525574","11","10","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4919448494911194","1.215807318687439"
"ruby-sweep-139","uhy94hlq","243","q2bp6t59","0.8600000143051147","21","20","64","448","4096","1764","441","20000","0.4","true","0.01","resnet18","0.537874162197113","0.9892979264259338"
"fine-sweep-49","c87emy6j","123","dczr6k1d","0.8550000190734863","11","10","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5112800598144531","1.2133690118789673"
"sparkling-sweep-71","6ff67dgt","747","pvv62165","0.8774999976158142","81","80","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.47413626313209534","0.7347346544265747"
"zany-sweep-69","2xktvwfo","212","q6jigga8","0.8550000190734863","21","20","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.5893645882606506","1.0099953413009644"
"sweet-sweep-96","dqkoob95","789","c1rey6hw","0.8849999904632568","81","80","64","224","8192","2646","441","20000","0.4","true","0.01","resnet18","0.5108475089073181","0.7360894680023193"
"colorful-sweep-48","1kokmpuc","119","dczr6k1d","0.8550000190734863","11","10","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5233103632926941","1.208038568496704"
"daily-sweep-138","qwxxjcvu","246","q2bp6t59","0.8600000143051147","21","20","64","448","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5220115184783936","1.0095148086547852"
"revived-sweep-70","jelmf59a","209","pvv62165","0.8675000071525574","21","20","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4510186910629273","1.0094995498657229"
"wild-sweep-47","io0ur64j","123","dczr6k1d","0.8525000214576721","11","10","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5095864534378052","1.210131287574768"
"eternal-sweep-71","5qgs1cc4","941","cv68gtlf","0.875","101","100","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.49473467469215393","0.7000157833099365"
"elated-sweep-68","9h6g3kf9","207","q6jigga8","0.862500011920929","21","20","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.5277366042137146","1.032090187072754"
"kind-sweep-46","w23dbxk1","122","dczr6k1d","0.8424999713897705","11","10","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5109341144561768","1.2296154499053955"
"pleasant-sweep-137","o758znev","243","q2bp6t59","0.8675000071525574","21","20","64","448","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5368533134460449","0.9760175943374634"
"dark-sweep-69","jxh2kvsp","208","pvv62165","0.8899999856948853","21","20","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4420903027057648","1.0004277229309082"
"desert-sweep-67","ai1wv0hk","206","q6jigga8","0.8450000286102295","21","20","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.5506613254547119","0.9985404014587402"
"decent-sweep-70","7t9cgnby","792","hwmszy3d","0.8650000095367432","81","80","64","224","8192","1024","441","20000","0.4","true","0.01","resnet18","0.4843656122684479","0.7428198456764221"
"splendid-sweep-136","km2g4gbs","245","q2bp6t59","0.8774999976158142","21","20","64","448","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5144950151443481","0.9975249767303468"
"sparkling-sweep-68","2s0v2pxx","200","pvv62165","0.8924999833106995","21","20","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.42688992619514465","1.0209087133407593"
"deep-sweep-59","0omoxnug","822","zy4tbf3s","0.8849999904632568","81","80","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.5115998387336731","0.7406895160675049"
"volcanic-sweep-66","557qxv92","209","q6jigga8","0.8525000214576721","21","20","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.5359311103820801","1.0109573602676392"
"golden-sweep-65","85wab8z0","119","q6jigga8","0.8600000143051147","11","10","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.4860456585884094","1.2476232051849363"
"sleek-sweep-67","pqjb91ca","211","pvv62165","0.8550000190734863","21","20","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.49209392070770264","0.9862543940544128"
"fresh-sweep-135","6cb0hysg","246","q2bp6t59","0.8650000095367432","21","20","64","416","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4744320809841156","0.9966189861297609"
"olive-sweep-95","j1xkchug","790","c1rey6hw","0.887499988079071","81","80","64","224","8192","2205","441","20000","0.4","true","0.01","resnet18","0.4770945608615875","0.7348029613494873"
"fiery-sweep-64","65yu4qbm","119","q6jigga8","0.824999988079071","11","10","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.6599651575088501","1.2340619564056396"
"snowy-sweep-63","9vdbxzr8","119","q6jigga8","0.8500000238418579","11","10","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.5585399866104126","1.2261536121368408"
"restful-sweep-66","gkcvgj7b","214","pvv62165","0.8974999785423279","21","20","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4467686116695404","1.0006861686706543"
"brisk-sweep-134","171fkeoe","234","q2bp6t59","0.8424999713897705","21","20","64","416","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5366551876068115","0.9883581399917604"
"fancy-sweep-70","cy7ijkjm","870","cv68gtlf","0.8999999761581421","91","90","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4701574742794037","0.7064297199249268"
"eternal-sweep-45","txm6nl7f","803","dczr6k1d","0.8774999976158142","81","80","32","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5012460947036743","0.7289561629295349"
"sunny-sweep-62","ztj66wcp","119","q6jigga8","0.8575000166893005","11","10","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.5309399962425232","1.2172186374664309"
"earthy-sweep-65","rtm5n49w","120","pvv62165","0.8675000071525574","11","10","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4919448494911194","1.215807318687439"
"twilight-sweep-61","i514rvop","119","q6jigga8","0.8399999737739563","11","10","64","224","4096","1764","441","12000","0.4","true","0.01","resnet18","0.5880746245384216","1.244117021560669"
"electric-sweep-64","6nek6q1k","121","pvv62165","0.8550000190734863","11","10","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5112800598144531","1.2133690118789673"
"jolly-sweep-69","mpdv2g0c","778","hwmszy3d","0.875","81","80","64","224","8192","1024","441","20000","0.4","true","0.01","resnet18","0.5246672630310059","0.7448559999465942"
"unique-sweep-133","cvfktons","241","q2bp6t59","0.8949999809265137","21","20","64","416","4096","1764","441","20000","0.4","true","0.01","resnet18","0.46409305930137634","1.0145877599716189"
"fearless-sweep-58","qi7reujk","792","zy4tbf3s","0.8824999928474426","81","80","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.4958303570747375","0.722987949848175"
"whole-sweep-63","qd9s3rjq","122","pvv62165","0.8550000190734863","11","10","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5233103632926941","1.208038568496704"
"expert-sweep-62","v8bckfj4","122","pvv62165","0.8525000214576721","11","10","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5095864534378052","1.210131287574768"
"honest-sweep-132","br0qb3y7","246","q2bp6t59","0.8324999809265137","21","20","64","416","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5814711451530457","0.9728423357009888"
"polished-sweep-94","ocota290","790","c1rey6hw","0.8924999833106995","81","80","64","224","8192","1764","441","20000","0.4","true","0.01","resnet18","0.47215357422828674","0.7348436713218689"
"super-sweep-61","nxv38qo9","120","pvv62165","0.8424999713897705","11","10","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5109341144561768","1.2296154499053955"
"cool-sweep-131","p5r8d29q","239","q2bp6t59","0.862500011920929","21","20","64","416","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4949573874473572","0.9981282353401184"
"lunar-sweep-69","a1j3ra5h","842","cv68gtlf","0.8849999904632568","91","90","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5169338583946228","0.7147881388664246"
"confused-sweep-44","shxxxogj","846","dczr6k1d","0.8774999976158142","81","80","32","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5213340520858765","0.7458416223526001"
"genial-sweep-60","yg2bsw2g","767","q6jigga8","0.8525000214576721","81","80","64","224","4096","1764","441","11000","0.4","true","0.01","resnet18","0.5194693207740784","0.7560467720031738"
"cosmic-sweep-130","4a9uvpu7","238","q2bp6t59","0.8550000190734863","21","20","64","384","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5138482451438904","1.0079424381256104"
"twilight-sweep-68","sg0mhqro","782","hwmszy3d","0.8799999952316284","81","80","64","224","8192","1024","441","20000","0.4","true","0.01","resnet18","0.4786701202392578","0.7244020104408264"
"upbeat-sweep-57","9kklw2tb","809","zy4tbf3s","0.8774999976158142","81","80","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.5030153393745422","0.7328885793685913"
"polar-sweep-129","kxdwagex","236","q2bp6t59","0.8550000190734863","21","20","64","384","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5598785877227783","0.9935540556907654"
"golden-sweep-93","7ctlibal","768","c1rey6hw","0.8774999976158142","81","80","64","224","8192","1323","441","20000","0.4","true","0.01","resnet18","0.477945476770401","0.7349401712417603"
"comic-sweep-60","xnsk46v2","742","pvv62165","0.8899999856948853","81","80","64","224","4096","1764","441","20000","0.3","true","0.01","resnet18","0.4461593329906464","0.6540772318840027"
"colorful-sweep-128","zlcdpv4b","224","q2bp6t59","0.9024999737739564","21","20","64","384","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4724784791469574","1.0141572952270508"
"helpful-sweep-127","iqdx3qjz","235","q2bp6t59","0.8399999737739563","21","20","64","384","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5429710745811462","0.9777427911758424"
"floral-sweep-43","spp35puj","809","dczr6k1d","0.8600000143051147","81","80","32","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5205589532852173","0.7256004810333252"
"twilight-sweep-68","krkzh1tb","864","cv68gtlf","0.8849999904632568","91","90","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4838193655014038","0.7226401567459106"
"jumping-sweep-59","ftk0aet5","770","q6jigga8","0.8600000143051147","81","80","64","224","4096","1764","441","11000","0.4","true","0.01","resnet18","0.5329321622848511","0.7666504383087158"
"gentle-sweep-67","gbu1raul","770","hwmszy3d","0.8924999833106995","81","80","64","224","8192","1024","441","20000","0.4","true","0.01","resnet18","0.5002281665802002","0.7410914301872253"
"stellar-sweep-126","nz13x45w","239","q2bp6t59","0.8700000047683716","21","20","64","384","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4933343529701233","0.99631667137146"
"fast-sweep-56","bungyc06","819","zy4tbf3s","0.8824999928474426","81","80","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.49284473061561584","0.7333767414093018"
"zesty-sweep-59","u7cim7yf","751","pvv62165","0.8824999928474426","81","80","64","224","4096","1764","441","20000","0.3","true","0.01","resnet18","0.4527462124824524","0.6452306509017944"
"blooming-sweep-92","tnpwizrf","789","c1rey6hw","0.8799999952316284","81","80","64","224","8192","882","441","20000","0.4","true","0.01","resnet18","0.499770075082779","0.7443955540657043"
"astral-sweep-125","c8yda7p6","229","q2bp6t59","0.8849999904632568","21","20","64","352","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4738827049732208","1.0029947757720947"
"restful-sweep-55","f1bew9hv","226","zy4tbf3s","0.8700000047683716","21","20","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.46772223711013794","1.0033100843429563"
"azure-sweep-124","n9y5xerj","227","q2bp6t59","0.8799999952316284","21","20","64","352","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5265505313873291","0.9992850422859192"
"fearless-sweep-54","afo1buun","220","zy4tbf3s","0.8924999833106995","21","20","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.4607951641082764","0.992351233959198"
"kind-sweep-58","nkwqsfzj","757","q6jigga8","0.862500011920929","81","80","64","224","4096","1764","441","11000","0.4","true","0.01","resnet18","0.542786180973053","0.7393786311149597"
"dauntless-sweep-42","tinwqy3x","829","dczr6k1d","0.887499988079071","81","80","32","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.500173807144165","0.7404444217681885"
"distinctive-sweep-67","meowilud","826","cv68gtlf","0.8774999976158142","91","90","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5086709260940552","0.7167325615882874"
"robust-sweep-66","cm36b9zh","781","hwmszy3d","0.8799999952316284","81","80","64","224","8192","1024","441","20000","0.4","true","0.01","resnet18","0.4723571538925171","0.7387905716896057"
"lilac-sweep-123","hv2s4r25","225","q2bp6t59","0.8500000238418579","21","20","64","352","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5170029997825623","1.0164971351623535"
"earthy-sweep-52","u1bf7906","218","zy4tbf3s","0.8774999976158142","21","20","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.4832664728164673","0.9784337878227234"
"fine-sweep-122","lsg6chz0","223","q2bp6t59","0.8725000023841858","21","20","64","352","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5653330087661743","0.9797844886779784"
"kind-sweep-51","gasz5x36","221","zy4tbf3s","0.8799999952316284","21","20","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.48138371109962463","1.0006738901138306"
"summer-sweep-91","s1xz10e2","769","c1rey6hw","0.8550000190734863","81","80","64","224","8192","441","441","20000","0.4","true","0.01","resnet18","0.63693767786026","0.764754056930542"
"classic-sweep-58","kwqlfn4l","791","pvv62165","0.8949999809265137","81","80","64","224","4096","1764","441","20000","0.3","true","0.01","resnet18","0.4322592616081238","0.6396335363388062"
"graceful-sweep-50","lbd89eia","126","zy4tbf3s","0.8575000166893005","11","10","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.45480263233184814","1.2191107273101809"
"faithful-sweep-121","5a53sv6c","226","q2bp6t59","0.862500011920929","21","20","64","352","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4962092936038971","0.9919680953025818"
"misunderstood-sweep-90","afyoa8wd","223","c1rey6hw","0.8600000143051147","21","20","64","224","8192","4410","441","20000","0.4","true","0.01","resnet18","0.5263305306434631","1.0039184093475342"
"decent-sweep-49","04o36ex3","126","zy4tbf3s","0.8600000143051147","11","10","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.509762167930603","1.2079867124557495"
"sleek-sweep-57","f5xjnzrb","744","q6jigga8","0.862500011920929","81","80","64","224","4096","1764","441","11000","0.4","true","0.01","resnet18","0.5205369591712952","0.7501737475395203"
"summer-sweep-48","4ssyqz1m","123","zy4tbf3s","0.8424999713897705","11","10","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.5470979809761047","1.209761142730713"
"comfy-sweep-41","zk8b9g8l","793","dczr6k1d","0.862500011920929","81","80","32","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.503502607345581","0.7308523058891296"
"super-sweep-89","1tuuczjt","211","c1rey6hw","0.8525000214576721","21","20","64","224","8192","3969","441","20000","0.4","true","0.01","resnet18","0.4942755401134491","1.0119482278823853"
"sparkling-sweep-65","7rknfq4g","759","hwmszy3d","0.887499988079071","81","80","64","224","4096","1024","441","20000","0.4","true","0.01","resnet18","0.4794285297393799","0.7361299991607666"
"apricot-sweep-120","vwxs59i0","233","q2bp6t59","0.887499988079071","21","20","64","320","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4453773498535156","0.9985811710357666"
"scarlet-sweep-66","4t5stlh7","834","cv68gtlf","0.875","91","90","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.49595147371292114","0.7174562215805054"
"dandy-sweep-47","hvj5btx4","122","zy4tbf3s","0.8424999713897705","11","10","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.5384979844093323","1.2035620212554932"
"bumbling-sweep-46","xa8k5p70","123","zy4tbf3s","0.8550000190734863","11","10","64","224","4096","1764","352","20000","0.4","true","0.01","resnet18","0.5225957036018372","1.2269842624664309"
"autumn-sweep-88","8osoqpc4","218","c1rey6hw","0.8725000023841858","21","20","64","224","8192","3087","441","20000","0.4","true","0.01","resnet18","0.4831608533859253","1.007900357246399"
"northern-sweep-119","cxym4wxa","224","q2bp6t59","0.887499988079071","21","20","64","320","4096","1764","441","20000","0.4","true","0.01","resnet18","0.45727866888046265","0.9926465153694152"
"ethereal-sweep-39","avo56t9r","231","dczr6k1d","0.8600000143051147","21","20","32","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5018634796142578","1.0043737888336182"
"dauntless-sweep-57","lsdysu7s","766","pvv62165","0.887499988079071","81","80","64","224","4096","1764","441","20000","0.3","true","0.01","resnet18","0.4717475175857544","0.644504964351654"
"woven-sweep-87","nexfpha4","213","c1rey6hw","0.8799999952316284","21","20","64","224","8192","2646","441","20000","0.4","true","0.01","resnet18","0.4744316041469574","1.0089315176010132"
"wandering-sweep-118","kdkyjuho","221","q2bp6t59","0.8600000143051147","21","20","64","320","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5283467769622803","1.016971468925476"
"misty-sweep-38","01g2s76e","223","dczr6k1d","0.8799999952316284","21","20","32","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.43868714570999146","0.9697421193122864"
"young-sweep-56","uomjtnc3","736","q6jigga8","0.8650000095367432","81","80","64","224","4096","1764","441","11000","0.4","true","0.01","resnet18","0.5375730395317078","0.7562845349311829"
"upbeat-sweep-86","lxhpfgdb","216","c1rey6hw","0.8675000071525574","21","20","64","224","8192","2205","441","20000","0.4","true","0.01","resnet18","0.4560880661010742","1.0107929706573486"
"rose-sweep-117","gdgr1g75","228","q2bp6t59","0.8475000262260437","21","20","64","320","4096","1764","441","20000","0.4","true","0.01","resnet18","0.5491654276847839","0.9841816425323486"
"absurd-sweep-37","drdvmbw9","227","dczr6k1d","0.8774999976158142","21","20","32","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4430782198905945","1.0000232458114624"
"faithful-sweep-64","cc5s8u45","743","hwmszy3d","0.8774999976158142","81","80","64","224","4096","1024","441","20000","0.4","true","0.01","resnet18","0.5280196666717529","0.7467772364616394"
"dauntless-sweep-65","mke1nyp9","731","cv68gtlf","0.8924999833106995","81","80","64","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4797540605068207","0.7324008345603943"
"apricot-sweep-85","mzloqv0w","212","c1rey6hw","0.8600000143051147","21","20","64","224","8192","1764","441","20000","0.4","true","0.01","resnet18","0.45899972319602966","1.0128326416015625"
"tough-sweep-55","wuegibr4","210","q6jigga8","0.875","21","20","64","224","4096","1764","441","11000","0.4","true","0.01","resnet18","0.4985166788101196","1.0246952772140503"
"zesty-sweep-116","qqqzdxus","216","q2bp6t59","0.887499988079071","21","20","64","320","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4648202657699585","0.9956696629524232"
"faithful-sweep-36","iivuszfu","220","dczr6k1d","0.9024999737739564","21","20","32","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4010242521762848","0.9695581197738647"
"confused-sweep-45","61t8euhb","810","zy4tbf3s","0.9049999713897704","81","80","64","224","4096","1764","308","20000","0.4","true","0.01","resnet18","0.4471035301685333","0.7345759868621826"
"chocolate-sweep-35","0gtnir9o","128","dczr6k1d","0.862500011920929","11","10","32","224","4096","1764","441","20000","0.4","true","0.01","resnet18","0.4783977270126343","1.1767947673797607"
"laced-sweep-54","ev9x3hnn","209","q6jigga8","0.8475000262260437","21","20","64","224","4096","1764","441","11000","0.4","true","0.01","resnet18","0.5787110328674316","1.0113565921783447"
"hopeful-sweep-84","pxou6bm7","220","c1rey6hw","0.875","21","20","64","224","8192","1323","441","20000","0.4","true","0.01","resnet18","0.4343221783638001","1.0024021863937378"
